dt_iso,temp,humidity,wind_speed,clouds_all,pressure,dew_point
2023-06-05 16:00:00+00:00,292.21,56,3.34,0,1021,283.24
2023-06-05 17:00:00+00:00,291.81,60,3.73,1,1021,283.9
2023-06-05 18:00:00+00:00,290.94,63,3.59,0,1021,283.81
2023-06-05 19:00:00+00:00,289.88,67,2.94,0,1021,283.73
2023-06-05 20:00:00+00:00,288.78,61,2.36,0,1018,281.29
2023-06-05 21:00:00+00:00,287.0,67,1.88,1,1018,280.98
2023-06-05 22:00:00+00:00,285.98,71,1.63,0,1018,280.86
2023-06-05 23:00:00+00:00,284.91,75,2.25,0,1018,280.63
2023-06-06 00:00:00+00:00,283.85,79,2.02,0,1018,280.36
2023-06-06 01:00:00+00:00,283.0,81,1.93,0,1017,279.9
2023-06-06 02:00:00+00:00,282.59,83,1.89,0,1017,279.85
2023-06-06 03:00:00+00:00,282.27,84,1.7,0,1017,279.71
2023-06-06 04:00:00+00:00,283.56,86,0.91,0,1017,281.32
2023-06-06 05:00:00+00:00,286.46,84,1.27,0,1017,283.82
2023-06-06 06:00:00+00:00,289.81,80,1.21,0,1017,286.35
2023-06-06 07:00:00+00:00,291.67,71,1.55,0,1017,286.32
2023-06-06 08:00:00+00:00,292.46,59,0.89,0,1017,284.26
2023-06-06 09:00:00+00:00,293.33,57,0.45,1,1017,284.55
2023-06-06 10:00:00+00:00,294.75,54,2.52,0,1020,285.05
2023-06-06 11:00:00+00:00,294.75,53,3.02,1,1020,284.77
2023-06-06 12:00:00+00:00,294.22,49,3.49,1,1020,283.1
2023-06-06 13:00:00+00:00,294.25,47,3.64,0,1020,282.51
2023-06-06 14:00:00+00:00,295.74,45,3.74,0,1020,283.22
2023-06-06 15:00:00+00:00,295.76,45,3.77,0,1019,283.24
2023-06-06 16:00:00+00:00,295.35,44,3.83,0,1019,282.53
2023-06-06 17:00:00+00:00,295.26,45,3.9,0,1019,282.78
2023-06-06 18:00:00+00:00,294.26,48,3.47,0,1019,282.83
2023-06-06 19:00:00+00:00,292.29,53,2.9,0,1019,282.49
2023-06-06 20:00:00+00:00,290.06,64,2.23,0,1019,283.21
2023-06-06 21:00:00+00:00,288.54,56,1.89,0,1017,279.82
2023-06-06 22:00:00+00:00,287.32,62,1.68,0,1017,280.15
2023-06-06 23:00:00+00:00,286.09,67,1.94,0,1017,280.12
2023-06-07 00:00:00+00:00,284.73,70,2.2,0,1017,279.45
2023-06-07 01:00:00+00:00,284.2,74,2.18,0,1017,279.75
2023-06-07 02:00:00+00:00,282.95,76,1.87,0,1017,278.93
2023-06-07 03:00:00+00:00,282.75,80,1.68,0,1016,279.47
2023-06-07 04:00:00+00:00,283.87,81,0.88,0,1017,280.75
2023-06-07 05:00:00+00:00,286.46,80,0.69,0,1017,283.09
2023-06-07 06:00:00+00:00,290.85,73,0.53,0,1017,285.95
2023-06-07 07:00:00+00:00,292.81,64,0.96,0,1017,285.82
2023-06-07 08:00:00+00:00,293.69,62,0.89,0,1017,286.17
2023-06-07 09:00:00+00:00,294.56,56,2.26,0,1016,285.43
2023-06-07 10:00:00+00:00,295.19,45,2.33,0,1020,282.72
2023-06-07 11:00:00+00:00,295.57,43,2.77,0,1020,282.39
2023-06-07 12:00:00+00:00,295.74,41,3.15,0,1020,281.84
2023-06-07 13:00:00+00:00,295.21,40,3.19,0,1020,281.0
2023-06-07 14:00:00+00:00,296.14,39,3.16,0,1019,281.46
2023-06-07 15:00:00+00:00,295.18,38,3.29,0,1019,280.22
2023-06-07 16:00:00+00:00,295.18,41,3.58,0,1019,281.33
2023-06-07 17:00:00+00:00,294.63,45,3.5,0,1019,282.21
2023-06-07 18:00:00+00:00,294.16,52,3.3,0,1018,283.94
2023-06-07 19:00:00+00:00,291.92,59,2.79,0,1019,283.75
2023-06-07 20:00:00+00:00,289.29,67,2.19,0,1019,283.17
2023-06-07 21:00:00+00:00,288.79,55,1.83,0,1015,279.79
2023-06-07 22:00:00+00:00,287.06,63,1.56,0,1016,280.14
2023-06-07 23:00:00+00:00,286.2,69,1.73,0,1015,280.65
2023-06-08 00:00:00+00:00,285.28,73,2.0,0,1015,280.59
2023-06-08 01:00:00+00:00,284.22,76,2.28,0,1015,280.16
2023-06-08 02:00:00+00:00,283.14,79,2.16,0,1015,279.67
2023-06-08 03:00:00+00:00,283.32,81,2.09,0,1015,280.21
2023-06-08 04:00:00+00:00,285.16,82,1.41,0,1014,282.19
2023-06-08 05:00:00+00:00,288.27,79,1.45,0,1014,284.66
2023-06-08 06:00:00+00:00,289.84,89,1.53,0,1018,288.02
2023-06-08 07:00:00+00:00,292.23,64,0.45,0,1015,285.27
2023-06-08 08:00:00+00:00,293.09,60,0.89,0,1014,285.1
2023-06-08 09:00:00+00:00,293.97,59,1.34,0,1015,285.67
2023-06-08 10:00:00+00:00,294.85,63,2.6,3,1018,287.51
2023-06-08 11:00:00+00:00,294.4,60,2.7,0,1018,286.33
2023-06-08 12:00:00+00:00,294.97,57,2.73,2,1017,286.08
2023-06-08 13:00:00+00:00,295.25,54,2.89,1,1017,285.52
2023-06-08 14:00:00+00:00,295.18,54,2.92,1,1017,285.45
2023-06-08 15:00:00+00:00,295.57,52,2.88,1,1017,285.24
2023-06-08 16:00:00+00:00,295.54,52,2.83,1,1016,285.21
2023-06-08 17:00:00+00:00,294.71,57,1.79,1,1014,285.84
2023-06-08 18:00:00+00:00,294.22,54,2.44,0,1013,284.56
2023-06-08 19:00:00+00:00,292.62,61,2.0,0,1014,284.91
2023-06-08 20:00:00+00:00,290.53,62,2.11,0,1014,283.18
2023-06-08 21:00:00+00:00,289.25,63,2.14,0,1014,282.21
2023-06-08 22:00:00+00:00,287.49,73,2.36,0,1015,282.72
2023-06-08 23:00:00+00:00,286.13,67,2.18,0,1015,280.15
2023-06-09 00:00:00+00:00,285.23,67,2.23,1,1015,279.3
2023-06-09 01:00:00+00:00,284.78,73,2.8,24,1016,280.11
2023-06-09 02:00:00+00:00,284.75,75,3.36,80,1014,280.48
2023-06-09 03:00:00+00:00,286.1,82,4.7,97,1014,283.1
2023-06-09 04:00:00+00:00,287.45,82,5.62,100,1015,284.42
2023-06-09 05:00:00+00:00,288.17,73,0.45,87,1017,283.37
2023-06-09 06:00:00+00:00,287.82,78,6.04,67,1020,284.03
2023-06-09 07:00:00+00:00,287.89,70,5.9,39,1020,282.48
2023-06-09 08:00:00+00:00,290.89,59,0.45,17,1017,282.78
2023-06-09 09:00:00+00:00,290.67,60,5.98,6,1021,282.83
2023-06-09 10:00:00+00:00,291.83,57,5.87,17,1021,283.15
2023-06-09 11:00:00+00:00,292.42,54,6.1,73,1021,282.89
2023-06-09 12:00:00+00:00,292.87,52,6.18,92,1021,282.75
2023-06-09 13:00:00+00:00,293.47,51,6.34,83,1021,283.01
2023-06-09 14:00:00+00:00,293.46,50,6.47,53,1021,282.71
2023-06-09 15:00:00+00:00,292.57,50,6.41,14,1021,281.89
2023-06-09 16:00:00+00:00,292.44,50,6.58,21,1021,281.77
2023-06-09 17:00:00+00:00,291.48,49,6.83,18,1021,280.59
2023-06-09 18:00:00+00:00,290.52,49,6.85,19,1022,279.71
2023-06-09 19:00:00+00:00,289.11,52,6.95,21,1022,279.27
2023-06-09 20:00:00+00:00,287.91,47,0.45,42,1019,276.72
2023-06-09 21:00:00+00:00,286.51,51,7.0,44,1019,276.59
2023-06-09 22:00:00+00:00,285.95,56,6.56,52,1019,277.4
2023-06-09 23:00:00+00:00,285.63,61,6.71,48,1020,278.32
2023-06-10 00:00:00+00:00,285.11,60,6.78,0,1020,277.6
2023-06-10 01:00:00+00:00,284.88,59,6.8,61,1020,277.14
2023-06-10 02:00:00+00:00,284.16,61,6.75,0,1020,276.94
2023-06-10 03:00:00+00:00,284.16,64,6.7,0,1020,277.62
2023-06-10 04:00:00+00:00,284.82,65,6.63,2,1019,278.47
2023-06-10 05:00:00+00:00,286.36,65,6.98,3,1019,279.93
2023-06-10 06:00:00+00:00,288.63,60,7.37,0,1020,280.91
2023-06-10 07:00:00+00:00,290.2,54,0.89,0,1020,280.83
2023-06-10 08:00:00+00:00,291.82,48,7.8,0,1021,280.6
2023-06-10 09:00:00+00:00,292.92,47,8.05,8,1021,281.3
2023-06-10 10:00:00+00:00,292.01,49,7.6,12,1024,281.08
2023-06-10 11:00:00+00:00,293.3,48,7.88,13,1024,281.96
2023-06-10 12:00:00+00:00,293.85,47,8.24,0,1024,282.15
2023-06-10 13:00:00+00:00,294.34,43,8.69,0,1024,281.28
2023-06-10 14:00:00+00:00,293.85,40,8.96,0,1024,279.78
2023-06-10 15:00:00+00:00,293.43,39,8.87,0,1024,279.04
2023-06-10 16:00:00+00:00,292.37,39,8.68,0,1024,278.09
2023-06-10 17:00:00+00:00,291.03,42,8.23,0,1024,277.95
2023-06-10 18:00:00+00:00,289.5,47,7.48,0,1025,278.18
2023-06-10 19:00:00+00:00,288.59,33,0.45,0,1022,272.5
2023-06-10 20:00:00+00:00,286.63,46,6.55,0,1022,275.25
2023-06-10 21:00:00+00:00,285.79,53,6.39,0,1023,276.47
2023-06-10 22:00:00+00:00,285.23,56,6.24,0,1023,276.73
2023-06-10 23:00:00+00:00,284.39,59,6.0,0,1023,276.68
2023-06-11 00:00:00+00:00,283.52,63,5.84,0,1023,276.79
2023-06-11 01:00:00+00:00,283.5,66,5.56,0,1023,277.43
2023-06-11 02:00:00+00:00,283.15,70,5.3,0,1022,277.94
2023-06-11 03:00:00+00:00,283.13,73,5.27,0,1022,278.52
2023-06-11 04:00:00+00:00,284.3,75,5.45,0,1022,280.04
2023-06-11 05:00:00+00:00,286.04,74,5.47,1,1022,281.52
2023-06-11 06:00:00+00:00,288.97,67,0.45,0,1022,282.86
2023-06-11 07:00:00+00:00,290.72,60,0.45,0,1022,282.87
2023-06-11 08:00:00+00:00,292.86,48,0.45,0,1022,281.55
2023-06-11 09:00:00+00:00,292.82,43,7.1,0,1025,279.91
2023-06-11 10:00:00+00:00,293.43,40,7.23,0,1025,279.41
2023-06-11 11:00:00+00:00,293.85,40,7.46,0,1025,279.78
2023-06-11 12:00:00+00:00,293.79,39,7.17,0,1025,279.36
2023-06-11 13:00:00+00:00,293.83,39,6.94,0,1025,279.4
2023-06-11 14:00:00+00:00,293.32,39,6.94,0,1025,278.94
2023-06-11 15:00:00+00:00,292.88,41,7.01,0,1025,279.27
2023-06-11 16:00:00+00:00,292.42,44,7.04,0,1025,279.88
2023-06-11 17:00:00+00:00,291.47,48,6.87,0,1024,280.28
2023-06-11 18:00:00+00:00,290.45,51,6.43,0,1024,280.23
2023-06-11 19:00:00+00:00,289.43,55,6.19,0,1024,280.38
2023-06-11 20:00:00+00:00,287.19,38,6.02,0,1021,273.11
2023-06-11 21:00:00+00:00,285.81,48,5.91,0,1021,275.1
2023-06-11 22:00:00+00:00,285.11,57,5.66,0,1022,276.87
2023-06-11 23:00:00+00:00,284.55,62,5.62,0,1021,277.54
2023-06-12 00:00:00+00:00,284.53,65,5.59,0,1021,278.19
2023-06-12 01:00:00+00:00,283.99,68,5.46,0,1021,278.33
2023-06-12 02:00:00+00:00,284.32,70,5.22,0,1021,279.06
2023-06-12 03:00:00+00:00,284.32,71,5.06,0,1021,279.26
2023-06-12 04:00:00+00:00,285.39,71,5.13,0,1020,280.29
2023-06-12 05:00:00+00:00,287.1,69,5.12,0,1020,281.51
2023-06-12 06:00:00+00:00,290.01,62,5.33,0,1020,282.69
2023-06-12 07:00:00+00:00,291.45,57,5.57,0,1021,282.79
2023-06-12 08:00:00+00:00,294.07,48,5.8,0,1021,282.66
2023-06-12 09:00:00+00:00,294.24,47,6.1,2,1024,282.5
2023-06-12 10:00:00+00:00,295.36,43,6.47,0,1024,282.2
2023-06-12 11:00:00+00:00,295.36,38,6.64,0,1024,280.38
2023-06-12 12:00:00+00:00,295.36,35,6.25,0,1024,279.19
2023-06-12 13:00:00+00:00,295.86,35,5.83,0,1024,279.63
2023-06-12 14:00:00+00:00,295.36,36,5.57,0,1023,279.6
2023-06-12 15:00:00+00:00,294.4,35,5.26,0,1023,278.34
2023-06-12 16:00:00+00:00,293.88,36,5.04,0,1023,278.29
2023-06-12 17:00:00+00:00,293.88,36,4.93,0,1023,278.29
2023-06-12 18:00:00+00:00,292.93,40,4.54,0,1023,278.96
2023-06-12 19:00:00+00:00,291.48,48,3.98,0,1023,280.29
2023-06-12 20:00:00+00:00,289.48,57,3.7,0,1023,280.95
2023-06-12 21:00:00+00:00,287.11,36,3.7,0,1020,272.39
2023-06-12 22:00:00+00:00,286.04,44,3.72,0,1019,274.09
2023-06-12 23:00:00+00:00,285.1,52,3.99,0,1019,275.56
2023-06-13 00:00:00+00:00,283.67,56,3.99,0,1019,275.27
2023-06-13 01:00:00+00:00,283.35,58,3.89,0,1019,275.46
2023-06-13 02:00:00+00:00,282.52,60,4.04,0,1019,275.16
2023-06-13 03:00:00+00:00,282.35,63,4.39,0,1019,275.68
2023-06-13 04:00:00+00:00,283.78,64,4.68,0,1018,277.26
2023-06-13 05:00:00+00:00,286.26,60,4.81,0,1018,278.68
2023-06-13 06:00:00+00:00,290.06,52,5.02,0,1018,280.15
2023-06-13 07:00:00+00:00,291.5,46,4.99,0,1018,279.69
2023-06-13 08:00:00+00:00,293.92,39,4.83,0,1018,279.48
2023-06-13 09:00:00+00:00,295.2,34,4.73,0,1018,278.63
2023-06-13 10:00:00+00:00,294.81,36,4.74,0,1021,279.11
2023-06-13 11:00:00+00:00,295.78,36,4.75,0,1021,279.97
2023-06-13 12:00:00+00:00,295.82,37,5.18,0,1021,280.4
2023-06-13 13:00:00+00:00,295.38,39,5.73,0,1021,280.78
2023-06-13 14:00:00+00:00,294.48,42,5.74,0,1020,281.06
2023-06-13 15:00:00+00:00,294.38,44,5.34,0,1020,281.65
2023-06-13 16:00:00+00:00,293.45,46,4.99,0,1020,281.46
2023-06-13 17:00:00+00:00,293.5,49,4.66,0,1020,282.44
2023-06-13 18:00:00+00:00,292.53,52,4.35,0,1020,282.43
2023-06-13 19:00:00+00:00,291.52,57,3.56,0,1021,282.86
2023-06-13 20:00:00+00:00,287.73,65,2.87,0,1021,281.23
2023-06-13 21:00:00+00:00,288.15,50,2.25,2,1019,277.82
2023-06-13 22:00:00+00:00,286.92,54,2.13,11,1019,277.79
2023-06-13 23:00:00+00:00,285.84,57,2.33,5,1019,277.55
2023-06-14 00:00:00+00:00,284.75,60,2.39,11,1019,277.26
2023-06-14 01:00:00+00:00,283.91,63,2.25,4,1019,277.16
2023-06-14 02:00:00+00:00,283.15,65,2.25,12,1019,276.88
2023-06-14 03:00:00+00:00,283.17,67,2.44,0,1020,277.33
2023-06-14 04:00:00+00:00,284.3,68,2.81,0,1019,278.62
2023-06-14 05:00:00+00:00,287.0,65,2.5,0,1018,280.54
2023-06-14 06:00:00+00:00,290.52,55,2.14,0,1020,281.4
2023-06-14 07:00:00+00:00,292.89,45,1.96,0,1018,280.63
2023-06-14 08:00:00+00:00,294.11,40,1.89,4,1019,280.01
2023-06-14 09:00:00+00:00,294.68,41,1.75,36,1019,280.89
2023-06-14 10:00:00+00:00,295.26,42,1.34,53,1020,281.76
2023-06-14 11:00:00+00:00,296.36,39,0.45,59,1019,281.65
2023-06-14 12:00:00+00:00,296.87,37,1.79,24,1018,281.33
2023-06-14 13:00:00+00:00,296.73,32,3.13,5,1018,279.09
2023-06-14 14:00:00+00:00,296.89,33,1.69,0,1021,279.68
2023-06-14 15:00:00+00:00,296.33,34,2.04,5,1021,279.62
2023-06-14 16:00:00+00:00,295.91,37,2.55,1,1021,280.48
2023-06-14 17:00:00+00:00,294.85,42,3.07,6,1020,281.39
2023-06-14 18:00:00+00:00,294.81,47,3.45,15,1020,283.02
2023-06-14 19:00:00+00:00,292.66,52,2.39,13,1021,282.55
2023-06-14 20:00:00+00:00,290.87,64,1.32,47,1021,283.98
2023-06-14 21:00:00+00:00,290.21,53,1.48,42,1018,280.57
2023-06-14 22:00:00+00:00,288.24,59,1.63,39,1018,280.3
2023-06-14 23:00:00+00:00,287.72,63,1.73,17,1017,280.77
2023-06-15 00:00:00+00:00,287.85,68,1.39,14,1016,282.01
2023-06-15 01:00:00+00:00,286.99,67,1.53,32,1016,280.97
2023-06-15 02:00:00+00:00,286.68,66,0.37,59,1017,280.46
2023-06-15 03:00:00+00:00,286.08,67,0.8,2,1017,280.11
2023-06-15 04:00:00+00:00,287.66,65,1.19,0,1017,281.17
2023-06-15 05:00:00+00:00,290.09,58,1.51,23,1017,281.78
2023-06-15 06:00:00+00:00,292.01,51,1.78,55,1017,281.67
2023-06-15 07:00:00+00:00,291.33,56,2.25,74,1020,282.42
2023-06-15 08:00:00+00:00,294.19,49,2.48,40,1020,283.08
2023-06-15 09:00:00+00:00,294.26,46,2.34,17,1020,282.2
2023-06-15 10:00:00+00:00,294.85,43,2.14,80,1020,281.74
2023-06-15 11:00:00+00:00,296.24,39,1.49,72,1020,281.55
2023-06-15 12:00:00+00:00,296.76,40,1.34,69,1017,282.38
2023-06-15 13:00:00+00:00,296.28,39,1.31,20,1019,281.58
2023-06-15 14:00:00+00:00,296.41,39,2.01,62,1019,281.7
2023-06-15 15:00:00+00:00,296.52,41,2.27,91,1018,282.54
2023-06-15 16:00:00+00:00,295.56,43,3.09,100,1018,282.38
2023-06-15 17:00:00+00:00,293.83,46,3.52,100,1018,281.81
2023-06-15 18:00:00+00:00,292.59,52,3.03,100,1018,282.49
2023-06-15 19:00:00+00:00,292.13,59,2.42,99,1018,283.95
2023-06-15 20:00:00+00:00,290.62,67,2.15,100,1018,284.43
2023-06-15 21:00:00+00:00,290.87,54,2.2,100,1015,281.45
2023-06-15 22:00:00+00:00,290.51,55,1.9,98,1015,281.39
2023-06-15 23:00:00+00:00,289.96,59,1.19,100,1014,281.91
2023-06-16 00:00:00+00:00,289.4,63,2.19,99,1014,282.35
2023-06-16 01:00:00+00:00,289.1,64,3.3,100,1013,282.3
2023-06-16 02:00:00+00:00,288.89,65,3.17,99,1013,282.33
2023-06-16 03:00:00+00:00,289.12,65,2.72,98,1013,282.55
2023-06-16 04:00:00+00:00,288.94,70,2.85,91,1013,283.49
2023-06-16 05:00:00+00:00,289.5,73,3.07,96,1013,284.66
2023-06-16 06:00:00+00:00,290.81,70,2.38,91,1013,285.28
2023-06-16 07:00:00+00:00,291.69,74,1.06,80,1015,286.97
2023-06-16 08:00:00+00:00,292.53,65,0.52,57,1015,285.79
2023-06-16 09:00:00+00:00,295.02,54,0.45,24,1012,285.3
2023-06-16 10:00:00+00:00,294.77,60,1.24,22,1015,286.68
2023-06-16 11:00:00+00:00,295.68,58,1.4,27,1015,287.01
2023-06-16 12:00:00+00:00,296.31,59,1.14,73,1015,287.86
2023-06-16 13:00:00+00:00,295.85,59,1.26,75,1014,287.43
2023-06-16 14:00:00+00:00,296.18,70,1.56,76,1014,290.42
2023-06-16 15:00:00+00:00,295.66,65,0.46,61,1014,288.76
2023-06-16 16:00:00+00:00,292.52,59,2.57,91,1011,284.31
2023-06-16 17:00:00+00:00,290.18,64,2.57,98,1011,283.33
2023-06-16 18:00:00+00:00,290.39,70,2.09,81,1012,284.88
2023-06-16 19:00:00+00:00,290.23,72,1.86,47,1010,285.15
2023-06-16 20:00:00+00:00,288.49,74,1.16,15,1012,283.89
2023-06-16 21:00:00+00:00,287.47,79,1.57,14,1012,283.88
2023-06-16 22:00:00+00:00,286.47,81,1.82,17,1011,283.28
2023-06-16 23:00:00+00:00,285.76,82,1.9,2,1011,282.77
2023-06-17 00:00:00+00:00,285.47,83,1.93,11,1011,282.67
2023-06-17 01:00:00+00:00,284.91,84,1.6,58,1011,282.3
2023-06-17 02:00:00+00:00,283.87,86,1.45,99,1010,281.63
2023-06-17 03:00:00+00:00,284.21,86,1.18,100,1011,281.96
2023-06-17 04:00:00+00:00,285.35,86,1.13,100,1010,283.08
2023-06-17 05:00:00+00:00,287.62,86,1.02,100,1011,285.31
2023-06-17 06:00:00+00:00,291.44,78,0.88,100,1012,287.54
2023-06-17 07:00:00+00:00,292.43,73,0.72,69,1010,287.47
2023-06-17 08:00:00+00:00,293.71,71,0.45,21,1010,288.27
2023-06-17 09:00:00+00:00,294.25,63,1.34,22,1010,286.94
2023-06-17 10:00:00+00:00,295.98,60,0.45,14,1011,287.81
2023-06-17 11:00:00+00:00,294.55,67,0.89,24,1011,288.17
2023-06-17 12:00:00+00:00,293.28,67,0.78,52,1011,286.97
2023-06-17 13:00:00+00:00,293.24,67,1.17,80,1014,286.93
2023-06-17 14:00:00+00:00,294.79,62,2.63,95,1011,287.2
2023-06-17 15:00:00+00:00,293.54,59,2.33,99,1012,285.27
2023-06-17 16:00:00+00:00,292.86,78,2.17,100,1014,288.92
2023-06-17 17:00:00+00:00,292.28,78,2.62,100,1014,288.36
2023-06-17 18:00:00+00:00,291.86,80,2.56,100,1014,288.34
2023-06-17 19:00:00+00:00,289.98,78,2.41,100,1011,286.13
2023-06-17 20:00:00+00:00,289.57,79,2.25,100,1011,285.92
2023-06-17 21:00:00+00:00,289.08,81,3.01,100,1011,285.83
2023-06-17 22:00:00+00:00,289.12,80,3.81,95,1011,285.68
2023-06-17 23:00:00+00:00,288.57,81,4.13,60,1011,285.33
2023-06-18 00:00:00+00:00,288.57,81,4.01,69,1011,285.33
2023-06-18 01:00:00+00:00,289.26,79,3.19,61,1011,285.62
2023-06-18 02:00:00+00:00,288.55,80,0.45,58,1010,285.12
2023-06-18 03:00:00+00:00,288.22,81,3.51,23,1010,284.99
2023-06-18 04:00:00+00:00,288.22,82,3.79,33,1010,285.17
2023-06-18 05:00:00+00:00,289.07,83,3.66,47,1010,286.19
2023-06-18 06:00:00+00:00,289.96,80,3.72,82,1010,286.49
2023-06-18 07:00:00+00:00,291.17,76,4.39,80,1010,286.88
2023-06-18 08:00:00+00:00,292.63,71,0.45,85,1010,287.24
2023-06-18 09:00:00+00:00,293.37,70,3.96,68,1010,287.73
2023-06-18 10:00:00+00:00,293.93,78,2.4,42,1013,289.96
2023-06-18 11:00:00+00:00,293.04,73,2.85,50,1013,288.06
2023-06-18 12:00:00+00:00,292.67,71,2.73,45,1013,287.28
2023-06-18 13:00:00+00:00,292.66,72,2.57,44,1013,287.48
2023-06-18 14:00:00+00:00,293.66,73,2.64,44,1013,288.66
2023-06-18 15:00:00+00:00,294.11,73,2.78,57,1012,289.09
2023-06-18 16:00:00+00:00,294.36,74,2.88,48,1012,289.54
2023-06-18 17:00:00+00:00,293.73,75,3.08,58,1012,289.15
2023-06-18 18:00:00+00:00,293.79,68,0.89,51,1009,287.68
2023-06-18 19:00:00+00:00,292.61,73,1.56,34,1010,287.65
2023-06-18 20:00:00+00:00,291.33,79,1.48,16,1010,287.63
2023-06-18 21:00:00+00:00,290.5,82,2.01,4,1010,287.4
2023-06-18 22:00:00+00:00,289.2,86,1.57,14,1010,286.86
2023-06-18 23:00:00+00:00,288.83,88,1.56,11,1011,286.85
2023-06-19 00:00:00+00:00,287.62,88,1.48,6,1011,285.66
2023-06-19 01:00:00+00:00,287.41,90,1.83,55,1010,285.79
2023-06-19 02:00:00+00:00,286.39,90,0.87,99,1010,284.79
2023-06-19 03:00:00+00:00,286.73,90,0.57,100,1010,285.12
2023-06-19 04:00:00+00:00,288.4,89,0.29,100,1010,286.6
2023-06-19 05:00:00+00:00,290.73,86,0.86,100,1010,288.36
2023-06-19 06:00:00+00:00,291.77,100,1.42,98,1014,291.77
2023-06-19 07:00:00+00:00,292.65,96,1.92,77,1014,292.0
2023-06-19 08:00:00+00:00,295.0,69,1.52,57,1011,289.06
2023-06-19 09:00:00+00:00,294.86,70,0.89,50,1011,289.15
2023-06-19 10:00:00+00:00,295.26,67,1.62,93,1011,288.85
2023-06-19 11:00:00+00:00,296.12,65,2.98,96,1012,289.19
2023-06-19 12:00:00+00:00,295.18,72,3.57,95,1014,289.9
2023-06-19 13:00:00+00:00,295.78,71,3.92,95,1014,290.26
2023-06-19 14:00:00+00:00,293.68,75,4.23,96,1014,289.1
2023-06-19 15:00:00+00:00,292.7,80,4.25,89,1014,289.16
2023-06-19 16:00:00+00:00,291.91,87,4.18,83,1014,289.7
2023-06-19 17:00:00+00:00,292.63,71,4.33,67,1011,287.24
2023-06-19 18:00:00+00:00,292.95,72,4.51,58,1010,287.76
2023-06-19 19:00:00+00:00,292.29,74,4.55,47,1011,287.55
2023-06-19 20:00:00+00:00,291.63,78,4.06,53,1011,287.73
2023-06-19 21:00:00+00:00,291.29,81,3.4,50,1011,287.98
2023-06-19 22:00:00+00:00,290.71,82,3.84,98,1012,287.6
2023-06-19 23:00:00+00:00,290.36,83,4.33,97,1012,287.45
2023-06-20 00:00:00+00:00,289.84,86,4.34,95,1011,287.49
2023-06-20 01:00:00+00:00,288.88,87,3.55,84,1012,286.72
2023-06-20 02:00:00+00:00,289.35,87,2.9,54,1012,287.19
2023-06-20 03:00:00+00:00,288.88,88,2.48,39,1012,286.9
2023-06-20 04:00:00+00:00,289.97,87,2.06,0,1012,287.8
2023-06-20 05:00:00+00:00,291.4,83,1.32,0,1012,288.47
2023-06-20 06:00:00+00:00,292.31,85,1.27,23,1015,289.73
2023-06-20 07:00:00+00:00,293.39,81,1.64,44,1015,290.03
2023-06-20 08:00:00+00:00,294.34,77,2.03,33,1016,290.15
2023-06-20 09:00:00+00:00,296.62,60,0.89,80,1013,288.42
2023-06-20 10:00:00+00:00,297.0,62,0.45,100,1013,289.28
2023-06-20 11:00:00+00:00,297.96,62,0.45,100,1013,290.19
2023-06-20 12:00:00+00:00,297.75,59,0.45,100,1013,289.21
2023-06-20 13:00:00+00:00,296.83,59,3.43,100,1013,288.35
2023-06-20 14:00:00+00:00,296.5,61,3.39,100,1013,288.56
2023-06-20 15:00:00+00:00,297.53,60,3.66,100,1012,289.27
2023-06-20 16:00:00+00:00,297.03,60,3.81,93,1012,288.8
2023-06-20 17:00:00+00:00,295.84,76,4.14,52,1014,291.39
2023-06-20 18:00:00+00:00,295.35,76,4.36,8,1014,290.92
2023-06-20 19:00:00+00:00,294.83,77,4.31,21,1014,290.62
2023-06-20 20:00:00+00:00,293.41,79,4.24,57,1014,289.65
2023-06-20 21:00:00+00:00,292.18,69,4.42,97,1011,286.37
2023-06-20 22:00:00+00:00,291.6,72,4.63,13,1010,286.46
2023-06-20 23:00:00+00:00,291.52,75,4.24,54,1011,287.01
2023-06-21 00:00:00+00:00,291.36,76,3.47,94,1010,287.06
2023-06-21 01:00:00+00:00,291.73,79,3.05,65,1010,288.02
2023-06-21 02:00:00+00:00,291.95,79,2.97,99,1009,288.23
2023-06-21 03:00:00+00:00,291.75,80,3.71,100,1009,288.24
2023-06-21 04:00:00+00:00,292.41,79,4.37,100,1009,288.68
2023-06-21 05:00:00+00:00,292.76,78,4.43,100,1009,288.82
2023-06-21 06:00:00+00:00,293.27,89,3.72,91,1012,291.4
2023-06-21 07:00:00+00:00,295.0,72,3.23,68,1008,289.73
2023-06-21 08:00:00+00:00,293.81,91,2.74,81,1012,292.29
2023-06-21 09:00:00+00:00,294.87,90,2.28,66,1012,293.16
2023-06-21 10:00:00+00:00,295.02,78,2.91,73,1012,291.01
2023-06-21 11:00:00+00:00,296.42,75,4.38,34,1012,291.74
2023-06-21 12:00:00+00:00,297.88,74,5.18,48,1013,292.93
2023-06-21 13:00:00+00:00,297.87,76,6.46,18,1013,293.36
2023-06-21 14:00:00+00:00,298.84,71,6.59,10,1013,293.19
2023-06-21 15:00:00+00:00,299.18,69,6.94,41,1014,293.05
2023-06-21 16:00:00+00:00,298.8,55,0.45,41,1011,289.09
2023-06-21 17:00:00+00:00,297.52,66,6.63,49,1015,290.76
2023-06-21 18:00:00+00:00,295.4,66,0.89,30,1013,288.75
